2025-07-01 03:59:23,889 | YOLOv8 | INFO |    🏷️  Классы: ['normal_eye', 'cataract_eye']
2025-07-01 03:59:23,889 | YOLOv8 | INFO |    📊 Количество классов: 2
2025-07-01 03:59:27,772 | YOLOv8 | INFO | ✅ Загружена предобученная YOLOv8n модель
2025-07-01 03:59:28,125 | YOLOv8 | ERROR | ❌ Ошибка во время обучения: Dataset 'dataset.yaml' error ❌ Dataset 'dataset.yaml' images not found, missing path '/Users/bagdasaryanproduction/Eye Segmentation/Dataset/train/val/images'
Note dataset download directory is '/Users/bagdasaryanproduction/datasets'. You can update this in '/Users/bagdasaryanproduction/Library/Application Support/Ultralytics/settings.json'
2025-07-01 04:02:20,658 | YOLOv8 | INFO | 🎯 Запуск обучения YOLOv8 для детекции глаз
2025-07-01 04:02:20,659 | YOLOv8 | INFO | 📊 Конфигурация:
2025-07-01 04:02:20,659 | YOLOv8 | INFO |    📈 Эпохи: 100
2025-07-01 04:02:20,659 | YOLOv8 | INFO |    📦 Batch size: 16
2025-07-01 04:02:20,659 | YOLOv8 | INFO |    🖼️  Размер изображения: 640
2025-07-01 04:02:20,736 | YOLOv8 | INFO | 🚀 Начинаем обучение YOLOv8 для детекции глаз...
2025-07-01 04:02:20,737 | YOLOv8 | INFO | ✅ Создан dataset.yaml:
2025-07-01 04:02:20,737 | YOLOv8 | INFO |    📁 Путь: /Users/bagdasaryanproduction/Eye Segmentation/Dataset
2025-07-01 04:02:20,737 | YOLOv8 | INFO |    🚂 Train: /Users/bagdasaryanproduction/Eye Segmentation/Dataset/train/images (существует)
2025-07-01 04:02:20,737 | YOLOv8 | INFO |    🔍 Val: /Users/bagdasaryanproduction/Eye Segmentation/Dataset/val/images (существует)
2025-07-01 04:02:20,737 | YOLOv8 | INFO |    🏷️  Классы: ['normal_eye', 'cataract_eye']
2025-07-01 04:02:20,737 | YOLOv8 | INFO |    📊 Количество классов: 2
2025-07-01 04:02:24,054 | YOLOv8 | INFO | ✅ Загружена предобученная YOLOv8n модель
2025-07-01 04:03:46,873 | YOLOv8 | ERROR | ❌ Ошибка во время обучения: Run 'a255faa35a8c41c08a5af1eb327a27b0' not found
2025-07-01 09:56:45,895 | YOLOv8 | INFO | 🎯 Запуск обучения YOLOv8 для детекции глаз
2025-07-01 09:56:45,896 | YOLOv8 | INFO | 📊 Конфигурация:
2025-07-01 09:56:45,896 | YOLOv8 | INFO |    📈 Эпохи: 100
2025-07-01 09:56:45,896 | YOLOv8 | INFO |    📦 Batch size: 16
2025-07-01 09:56:45,896 | YOLOv8 | INFO |    🖼️  Размер изображения: 640
2025-07-01 09:56:45,960 | YOLOv8 | INFO | 🚀 Начинаем обучение YOLOv8 для детекции глаз...
2025-07-01 09:56:45,961 | YOLOv8 | INFO | ✅ Создан dataset.yaml:
2025-07-01 09:56:45,961 | YOLOv8 | INFO |    📁 Путь: /Users/bagdasaryanproduction/Eye Segmentation/Dataset
2025-07-01 09:56:45,961 | YOLOv8 | INFO |    🚂 Train: /Users/bagdasaryanproduction/Eye Segmentation/Dataset/train/images (существует)
2025-07-01 09:56:45,961 | YOLOv8 | INFO |    🔍 Val: /Users/bagdasaryanproduction/Eye Segmentation/Dataset/val/images (существует)
2025-07-01 09:56:45,961 | YOLOv8 | INFO |    🏷️  Классы: ['normal_eye', 'cataract_eye']
2025-07-01 09:56:45,961 | YOLOv8 | INFO |    📊 Количество классов: 2
2025-07-01 09:57:12,674 | YOLOv8 | INFO | ✅ Загружена предобученная YOLOv8n модель
2025-07-01 09:58:11,338 | YOLOv8 | ERROR | ❌ Ошибка во время обучения: Run '15a6c2847ffe482897c15adab3186be1' not found
2025-07-01 10:04:33,099 | YOLOv8 | INFO | 🎯 Запуск обучения YOLOv8 для детекции глаз
2025-07-01 10:04:33,099 | YOLOv8 | INFO | 📊 Конфигурация:
2025-07-01 10:04:33,099 | YOLOv8 | INFO |    📈 Эпохи: 100
2025-07-01 10:04:33,099 | YOLOv8 | INFO |    📦 Batch size: 16
2025-07-01 10:04:33,099 | YOLOv8 | INFO |    🖼️  Размер изображения: 640
2025-07-01 10:04:33,099 | YOLOv8 | INFO | ✅ MLFlow настроен для YOLOv8
2025-07-01 10:04:33,099 | YOLOv8 | INFO | 🚀 Начинаем обучение YOLOv8 для детекции глаз...
2025-07-01 10:04:33,100 | YOLOv8 | INFO | ✅ Создан dataset.yaml:
2025-07-01 10:04:33,100 | YOLOv8 | INFO |    📁 Путь: /Users/bagdasaryanproduction/Eye Segmentation/Dataset
2025-07-01 10:04:33,100 | YOLOv8 | INFO |    🚂 Train: /Users/bagdasaryanproduction/Eye Segmentation/Dataset/train/images (существует)
2025-07-01 10:04:33,100 | YOLOv8 | INFO |    🔍 Val: /Users/bagdasaryanproduction/Eye Segmentation/Dataset/val/images (существует)
2025-07-01 10:04:33,100 | YOLOv8 | INFO |    🏷️  Классы: ['normal_eye', 'cataract_eye']
2025-07-01 10:04:33,100 | YOLOv8 | INFO |    📊 Количество классов: 2
2025-07-01 10:04:34,703 | YOLOv8 | INFO | ✅ Загружена предобученная YOLOv8n модель
2025-07-01 20:50:07,987 | YOLOv8 | INFO | 🔍 Запуск детекции глаз с YOLOv8
2025-07-01 20:50:07,987 | YOLOv8 | ERROR | ❌ Не найдена обученная модель!
2025-07-01 20:53:28,678 | YOLOv8 | INFO | 🔍 Запуск детекции глаз с YOLOv8
2025-07-01 20:53:28,765 | YOLOv8 | INFO | ✅ Модель загружена: /Users/bagdasaryanproduction/Eye Segmentation/outputs/2025-07-01/10-04-33/runs/detect/eye_detection/weights/best.pt
2025-07-01 20:53:28,769 | YOLOv8 | INFO | 📊 Найдено 396 изображений для детекции
2025-07-01 20:53:28,769 | YOLOv8 | INFO | 🖼️  Обработка 1/20: i_1063_jpg.rf.dd5f7d1cc75e22c69123114b10fd35c2.jpg
2025-07-01 20:53:29,465 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,465 | YOLOv8 | INFO |       - normal_eye: 0.900 [23,19,40,32]
2025-07-01 20:53:29,465 | YOLOv8 | INFO | 🖼️  Обработка 2/20: PHOTO-2023-07-27-12-41-28_jpg.rf.4ed1f44bf664ecaadcdd9b45d4e36868.jpg
2025-07-01 20:53:29,494 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,494 | YOLOv8 | INFO |       - cataract_eye: 0.857 [219,228,329,303]
2025-07-01 20:53:29,494 | YOLOv8 | INFO | 🖼️  Обработка 3/20: i_1463_jpg.rf.aa4cba2dec2239434198da7c50ea82ae.jpg
2025-07-01 20:53:29,530 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,531 | YOLOv8 | INFO |       - normal_eye: 0.865 [23,24,43,37]
2025-07-01 20:53:29,531 | YOLOv8 | INFO | 🖼️  Обработка 4/20: i_941_png.rf.bb9a77e91848a1007777e00909f40c31.jpg
2025-07-01 20:53:29,556 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,556 | YOLOv8 | INFO |       - normal_eye: 0.911 [39,29,70,49]
2025-07-01 20:53:29,556 | YOLOv8 | INFO | 🖼️  Обработка 5/20: i_784_png.rf.6ab0dd652d8ad4038020c7ca1f3e5765.jpg
2025-07-01 20:53:29,585 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,585 | YOLOv8 | INFO |       - normal_eye: 0.895 [41,26,72,52]
2025-07-01 20:53:29,585 | YOLOv8 | INFO | 🖼️  Обработка 6/20: i_156_jpg.rf.e7e8ff67cf345c06c9c5dfde5d49ea50.jpg
2025-07-01 20:53:29,618 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,618 | YOLOv8 | INFO |       - normal_eye: 0.906 [64,87,104,114]
2025-07-01 20:53:29,618 | YOLOv8 | INFO | 🖼️  Обработка 7/20: i_848_png.rf.81d3f7076b04141cd7a03e2fdde38d29.jpg
2025-07-01 20:53:29,644 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,644 | YOLOv8 | INFO |       - normal_eye: 0.895 [43,21,74,45]
2025-07-01 20:53:29,644 | YOLOv8 | INFO | 🖼️  Обработка 8/20: image_241_png.rf.392ba6d7e8360065f420f145c3acf913.jpg
2025-07-01 20:53:29,673 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,673 | YOLOv8 | INFO |       - cataract_eye: 0.791 [210,55,434,280]
2025-07-01 20:53:29,673 | YOLOv8 | INFO | 🖼️  Обработка 9/20: image_145_png.rf.4f0c7911536da2fb0558866d41bef491.jpg
2025-07-01 20:53:29,697 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,697 | YOLOv8 | INFO |       - cataract_eye: 0.892 [203,96,416,268]
2025-07-01 20:53:29,697 | YOLOv8 | INFO | 🖼️  Обработка 10/20: i_1386_jpg.rf.e6e02e7599bd92a67c5cb76e97a4d407.jpg
2025-07-01 20:53:29,732 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,732 | YOLOv8 | INFO |       - normal_eye: 0.820 [24,20,36,30]
2025-07-01 20:53:29,732 | YOLOv8 | INFO | 🖼️  Обработка 11/20: i_879_png.rf.6c107de27c207faec4ed54b4cbc77f7f.jpg
2025-07-01 20:53:29,759 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,759 | YOLOv8 | INFO |       - normal_eye: 0.881 [48,33,79,50]
2025-07-01 20:53:29,759 | YOLOv8 | INFO | 🖼️  Обработка 12/20: i_1562_jpg.rf.4ddd5ecb3e39edefc7326bb7e4e3f825.jpg
2025-07-01 20:53:29,795 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,795 | YOLOv8 | INFO |       - normal_eye: 0.904 [24,22,42,38]
2025-07-01 20:53:29,795 | YOLOv8 | INFO | 🖼️  Обработка 13/20: i_601_png.rf.9c53ffc96d700a82425aa564c50409f4.jpg
2025-07-01 20:53:29,822 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,822 | YOLOv8 | INFO |       - normal_eye: 0.893 [46,38,78,60]
2025-07-01 20:53:29,822 | YOLOv8 | INFO | 🖼️  Обработка 14/20: i_1260_jpg.rf.578076b098c48f7817be08743f504799.jpg
2025-07-01 20:53:29,859 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,859 | YOLOv8 | INFO |       - normal_eye: 0.877 [23,22,42,34]
2025-07-01 20:53:29,859 | YOLOv8 | INFO | 🖼️  Обработка 15/20: i_1217_jpg.rf.eac9a83f0c1f881935b837ab2946a80a.jpg
2025-07-01 20:53:29,896 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,896 | YOLOv8 | INFO |       - normal_eye: 0.875 [23,21,39,33]
2025-07-01 20:53:29,896 | YOLOv8 | INFO | 🖼️  Обработка 16/20: i_355_jpg.rf.534110e308e5bde0a80a001279b454f6.jpg
2025-07-01 20:53:29,928 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,928 | YOLOv8 | INFO |       - normal_eye: 0.904 [73,40,258,217]
2025-07-01 20:53:29,928 | YOLOv8 | INFO | 🖼️  Обработка 17/20: i_684_png.rf.79900bf58f4248832278682ef8444a17.jpg
2025-07-01 20:53:29,957 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:29,957 | YOLOv8 | INFO |       - normal_eye: 0.881 [43,32,79,55]
2025-07-01 20:53:29,957 | YOLOv8 | INFO | 🖼️  Обработка 18/20: image_285_png.rf.f3c8df4c2743321d9e73bad831dbc27b.jpg
2025-07-01 20:53:29,982 | YOLOv8 | INFO |    👁️  Найдено 2 глаз(а)
2025-07-01 20:53:29,982 | YOLOv8 | INFO |       - normal_eye: 0.889 [108,137,163,180]
2025-07-01 20:53:29,982 | YOLOv8 | INFO |       - normal_eye: 0.867 [443,132,506,177]
2025-07-01 20:53:29,982 | YOLOv8 | INFO | 🖼️  Обработка 19/20: image_181_png.rf.fd2c69e43c535920b4992b5722f28e46.jpg
2025-07-01 20:53:30,010 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:30,010 | YOLOv8 | INFO |       - normal_eye: 0.899 [155,65,512,406]
2025-07-01 20:53:30,010 | YOLOv8 | INFO | 🖼️  Обработка 20/20: i_1506_jpg.rf.4825a4bacca9bc17c964f25810cd643c.jpg
2025-07-01 20:53:30,044 | YOLOv8 | INFO |    👁️  Найдено 1 глаз(а)
2025-07-01 20:53:30,044 | YOLOv8 | INFO |       - normal_eye: 0.887 [37,36,54,47]
2025-07-01 20:53:30,044 | YOLOv8 | INFO | 📈 Итоговая статистика:
2025-07-01 20:53:30,044 | YOLOv8 | INFO |    🔍 Обработано изображений: 20
2025-07-01 20:53:30,044 | YOLOv8 | INFO |    👁️  Всего детекций: 21
2025-07-01 20:53:30,044 | YOLOv8 | INFO |    ✅ Нормальных глаз: 18
2025-07-01 20:53:30,044 | YOLOv8 | INFO |    ⚠️  Глаз с катарактой: 3
2025-07-01 20:53:30,044 | YOLOv8 | INFO |    📁 Результаты сохранены в: results/detections
2025-07-01 20:53:30,044 | YOLOv8 | INFO |    📊 Процент катаракты: 14.3%
2025-07-01 21:21:49,284 | YOLOv8 | INFO | 🔍 Запуск детекции глаз с YOLOv8
2025-07-01 21:21:49,351 | YOLOv8 | INFO | ✅ Модель загружена: /Users/bagdasaryanproduction/Eye Segmentation/outputs/2025-07-01/10-04-33/runs/detect/eye_detection/weights/best.pt
2025-07-01 21:21:49,353 | YOLOv8 | INFO | 📊 Найдено 396 изображений для детекции
2025-07-01 21:21:49,353 | YOLOv8 | INFO | 🖼️  Обработка 1/20: i_1063_jpg.rf.dd5f7d1cc75e22c69123114b10fd35c2.jpg
2025-07-01 21:21:49,815 | YOLOv8 | INFO | 🖼️  Обработка 2/20: PHOTO-2023-07-27-12-41-28_jpg.rf.4ed1f44bf664ecaadcdd9b45d4e36868.jpg
2025-07-01 21:21:49,846 | YOLOv8 | INFO | 🖼️  Обработка 3/20: i_1463_jpg.rf.aa4cba2dec2239434198da7c50ea82ae.jpg
2025-07-01 21:21:49,881 | YOLOv8 | INFO | 🖼️  Обработка 4/20: i_941_png.rf.bb9a77e91848a1007777e00909f40c31.jpg
2025-07-01 21:21:49,907 | YOLOv8 | INFO | 🖼️  Обработка 5/20: i_784_png.rf.6ab0dd652d8ad4038020c7ca1f3e5765.jpg
2025-07-01 21:21:49,933 | YOLOv8 | INFO | 🖼️  Обработка 6/20: i_156_jpg.rf.e7e8ff67cf345c06c9c5dfde5d49ea50.jpg
2025-07-01 21:21:49,966 | YOLOv8 | INFO | 🖼️  Обработка 7/20: i_848_png.rf.81d3f7076b04141cd7a03e2fdde38d29.jpg
2025-07-01 21:21:49,994 | YOLOv8 | INFO | 🖼️  Обработка 8/20: image_241_png.rf.392ba6d7e8360065f420f145c3acf913.jpg
2025-07-01 21:21:50,022 | YOLOv8 | INFO | 🖼️  Обработка 9/20: image_145_png.rf.4f0c7911536da2fb0558866d41bef491.jpg
2025-07-01 21:21:50,047 | YOLOv8 | INFO | 🖼️  Обработка 10/20: i_1386_jpg.rf.e6e02e7599bd92a67c5cb76e97a4d407.jpg
2025-07-01 21:21:50,081 | YOLOv8 | INFO | 🖼️  Обработка 11/20: i_879_png.rf.6c107de27c207faec4ed54b4cbc77f7f.jpg
2025-07-01 21:21:50,108 | YOLOv8 | INFO | 🖼️  Обработка 12/20: i_1562_jpg.rf.4ddd5ecb3e39edefc7326bb7e4e3f825.jpg
2025-07-01 21:21:50,145 | YOLOv8 | INFO | 🖼️  Обработка 13/20: i_601_png.rf.9c53ffc96d700a82425aa564c50409f4.jpg
2025-07-01 21:21:50,174 | YOLOv8 | INFO | 🖼️  Обработка 14/20: i_1260_jpg.rf.578076b098c48f7817be08743f504799.jpg
2025-07-01 21:21:50,209 | YOLOv8 | INFO | 🖼️  Обработка 15/20: i_1217_jpg.rf.eac9a83f0c1f881935b837ab2946a80a.jpg
2025-07-01 21:21:50,244 | YOLOv8 | INFO | 🖼️  Обработка 16/20: i_355_jpg.rf.534110e308e5bde0a80a001279b454f6.jpg
2025-07-01 21:21:50,275 | YOLOv8 | INFO | 🖼️  Обработка 17/20: i_684_png.rf.79900bf58f4248832278682ef8444a17.jpg
2025-07-01 21:21:50,304 | YOLOv8 | INFO | 🖼️  Обработка 18/20: image_285_png.rf.f3c8df4c2743321d9e73bad831dbc27b.jpg
2025-07-01 21:21:50,332 | YOLOv8 | INFO | 🖼️  Обработка 19/20: image_181_png.rf.fd2c69e43c535920b4992b5722f28e46.jpg
2025-07-01 21:21:50,361 | YOLOv8 | INFO | 🖼️  Обработка 20/20: i_1506_jpg.rf.4825a4bacca9bc17c964f25810cd643c.jpg
2025-07-01 21:43:37,329 | YOLOv8 | INFO | 🔍 Запуск детекции глаз с YOLOv8
2025-07-01 21:43:37,397 | YOLOv8 | INFO | ✅ Модель загружена: /Users/bagdasaryanproduction/Eye Segmentation/outputs/2025-07-01/10-04-33/runs/detect/eye_detection/weights/best.pt
2025-07-01 21:43:37,400 | YOLOv8 | INFO | 📊 Найдено 396 изображений для детекции
2025-07-01 21:43:37,400 | YOLOv8 | INFO | 🖼️  Обработка 1/20: i_1063_jpg.rf.dd5f7d1cc75e22c69123114b10fd35c2.jpg
2025-07-01 21:43:37,928 | YOLOv8 | INFO | 🖼️  Обработка 2/20: PHOTO-2023-07-27-12-41-28_jpg.rf.4ed1f44bf664ecaadcdd9b45d4e36868.jpg
2025-07-01 21:43:37,960 | YOLOv8 | INFO | 🖼️  Обработка 3/20: i_1463_jpg.rf.aa4cba2dec2239434198da7c50ea82ae.jpg
2025-07-01 21:43:37,998 | YOLOv8 | INFO | 🖼️  Обработка 4/20: i_941_png.rf.bb9a77e91848a1007777e00909f40c31.jpg
2025-07-01 21:43:38,026 | YOLOv8 | INFO | 🖼️  Обработка 5/20: i_784_png.rf.6ab0dd652d8ad4038020c7ca1f3e5765.jpg
2025-07-01 21:43:38,054 | YOLOv8 | INFO | 🖼️  Обработка 6/20: i_156_jpg.rf.e7e8ff67cf345c06c9c5dfde5d49ea50.jpg
2025-07-01 21:43:38,091 | YOLOv8 | INFO | 🖼️  Обработка 7/20: i_848_png.rf.81d3f7076b04141cd7a03e2fdde38d29.jpg
2025-07-01 21:43:38,121 | YOLOv8 | INFO | 🖼️  Обработка 8/20: image_241_png.rf.392ba6d7e8360065f420f145c3acf913.jpg
2025-07-01 21:43:38,149 | YOLOv8 | INFO | 🖼️  Обработка 9/20: image_145_png.rf.4f0c7911536da2fb0558866d41bef491.jpg
2025-07-01 21:43:38,176 | YOLOv8 | INFO | 🖼️  Обработка 10/20: i_1386_jpg.rf.e6e02e7599bd92a67c5cb76e97a4d407.jpg
2025-07-01 21:43:38,215 | YOLOv8 | INFO | 🖼️  Обработка 11/20: i_879_png.rf.6c107de27c207faec4ed54b4cbc77f7f.jpg
2025-07-01 21:43:38,245 | YOLOv8 | INFO | 🖼️  Обработка 12/20: i_1562_jpg.rf.4ddd5ecb3e39edefc7326bb7e4e3f825.jpg
2025-07-01 21:43:38,281 | YOLOv8 | INFO | 🖼️  Обработка 13/20: i_601_png.rf.9c53ffc96d700a82425aa564c50409f4.jpg
2025-07-01 21:43:38,308 | YOLOv8 | INFO | 🖼️  Обработка 14/20: i_1260_jpg.rf.578076b098c48f7817be08743f504799.jpg
2025-07-01 21:43:38,344 | YOLOv8 | INFO | 🖼️  Обработка 15/20: i_1217_jpg.rf.eac9a83f0c1f881935b837ab2946a80a.jpg
2025-07-01 21:43:38,381 | YOLOv8 | INFO | 🖼️  Обработка 16/20: i_355_jpg.rf.534110e308e5bde0a80a001279b454f6.jpg
2025-07-01 21:43:38,411 | YOLOv8 | INFO | 🖼️  Обработка 17/20: i_684_png.rf.79900bf58f4248832278682ef8444a17.jpg
2025-07-01 21:43:38,438 | YOLOv8 | INFO | 🖼️  Обработка 18/20: image_285_png.rf.f3c8df4c2743321d9e73bad831dbc27b.jpg
2025-07-01 21:43:38,465 | YOLOv8 | INFO | 🖼️  Обработка 19/20: image_181_png.rf.fd2c69e43c535920b4992b5722f28e46.jpg
2025-07-01 21:43:38,497 | YOLOv8 | INFO | 🖼️  Обработка 20/20: i_1506_jpg.rf.4825a4bacca9bc17c964f25810cd643c.jpg
